"Frame","N_Person","Xcenter","Ycenter","PerXmin","PerYmin","PerXmax","PerYmax","N_Handgun","HgXcenter","HgYcenter","HgXmin","HgYmin","HgXmax","HgYmax","Intersection","Included_Center","Intersection_Area","Hg_Area","Distance","Ground_Truth"
"421","1","474.1376343","310.1721191","389.4244232","162.1164398","558.8508453","458.2277985","0","402.5538635","206.4758148","380.7174988","195.4373951","424.3902283","217.5142345","Center_left","1","771.9344643","964.1558372","126.0046022","1"
"422","0","306.5984497","302.747467","250.4265442","149.243103","362.7703552","456.2518311","0","403.6138916","202.9058838","380.4671631","191.0763111","426.7606201","214.7354565","No_intersection","0","0","1095.263629","139.2132814","0"
"422","1","474.2510986","309.9836121","391.1455231","160.7334442","557.3566742","459.2337799","0","403.6138916","202.9058838","380.4671631","191.0763111","426.7606201","214.7354565","Center_left","1","842.6227578","1095.263629","128.2780375","1"
"423","0","307.0263672","302.5081177","250.5946541","148.1373138","363.4580803","456.8789215","0","403.4070435","200.1607208","381.1347942","186.7105618","425.6792927","213.6108799","No_intersection","0","0","1198.26118","140.5852923","0"
"423","1","474.0222778","308.6149902","391.4255142","158.1345062","556.6190414","459.0954742","0","403.4070435","200.1607208","381.1347942","186.7105618","425.6792927","213.6108799","Center_left","1","921.4375382","1198.26118","129.417309","1"
"424","0","308.0699768","302.7443848","251.6284904","148.1773834","364.5114632","457.3113861","0","402.7113037","198.549057","380.2849464","185.9136515","425.137661","211.1844625","No_intersection","0","0","1133.464476","140.7609572","0"
"424","1","473.8547668","307.4526978","390.6467819","156.8059692","557.0627518","458.0994263","0","402.7113037","198.549057","380.2849464","185.9136515","425.137661","211.1844625","Center_left","1","871.6124887","1133.464476","130.0822636","1"
"425","0","308.046051","303.0463257","251.7722015","149.1287994","364.3199005","456.9638519","0","402.0458069","195.6564941","379.3667259","183.3402395","424.7248878","207.9727488","No_intersection","0","0","1117.285342","142.7183591","0"
"425","1","474.5221252","307.4049377","391.2818375","156.5947876","557.762413","458.2150879","0","402.0458069","195.6564941","379.3667259","183.3402395","424.7248878","207.9727488","Center_left","1","823.7862473","1117.285342","133.1935861","1"
"426","0","473.9066772","307.3439026","388.8561478","155.6911774","558.9572067","458.9966278","0","401.8095398","195.4780273","377.6725597","182.7356882","425.9465199","208.2203665","Center_left","1","945.2361995","1230.246342","133.0863301","1"
"426","1","309.5734863","303.3053894","251.0349007","150.0009766","368.112072","456.6098022","0","401.8095398","195.4780273","377.6725597","182.7356882","425.9465199","208.2203665","No_intersection","0","0","1230.246342","141.8951358","0"
"427","0","473.8386536","307.3224487","388.837204","155.729538","558.8401031","458.9153595","0","401.7445068","195.4534912","377.5091228","182.6825848","425.9798908","208.2243977","Center_left","1","948.6915578","1238.031287","133.0873009","1"
"427","1","309.763031","303.2835388","251.4070053","150.1135101","368.1190567","456.4535675","0","401.7445068","195.4534912","377.5091228","182.6825848","425.9798908","208.2243977","No_intersection","0","0","1238.031287","141.731828","0"
"428","0","309.6939392","303.4204102","248.4423828","150.3656769","370.9454956","456.4751434","0","401.0700684","195.0636292","375.8989105","181.69174","426.2412262","208.4355183","No_intersection","0","0","1346.343726","141.7419803","0"
"428","1","472.4860535","306.6487122","383.5561829","154.6103516","561.4159241","458.6870728","0","401.0700684","195.0636292","375.8989105","181.69174","426.2412262","208.4355183","Center_left","1","1141.559333","1346.343726","132.4819749","1"
"429","0","311.3286133","303.3341064","246.5858002","152.5890656","376.0714264","454.0791473","0","401.0193176","194.8926239","376.2404728","181.4100704","425.7981625","208.3751774","No_intersection","0","0","1336.328403","140.7266058","0"
"429","1","473.1248474","306.7622681","386.5064392","154.998642","559.7432556","458.5258942","0","401.0193176","194.8926239","376.2404728","181.4100704","425.7981625","208.3751774","Center_left","1","1059.50552","1336.328403","133.0940446","1"
"430","0","312.1026306","301.7180786","239.0946503","153.3760834","385.110611","450.0600739","0","401.2568054","194.7439423","376.3828316","181.2622375","426.1307793","208.225647","Up_right","0","235.330689","1341.374282","139.25492","0"
"430","1","473.8534546","307.0956726","390.3071594","155.1276245","557.3997498","459.0637207","0","401.2568054","194.7439423","376.3828316","181.2622375","426.1307793","208.225647","Center_left","1","965.9269289","1341.374282","133.7654095","1"
"431","0","307.1996765","300.7803955","244.4266739","151.0169525","369.9726791","450.5438385","0","402.453125","194.9429016","378.9540005","181.8055649","425.9522495","208.0802383","No_intersection","0","0","1234.863647","142.3895873","0"
"431","1","474.1232605","306.5585938","390.7593994","154.2955475","557.4871216","458.82164","0","402.453125","194.9429016","378.9540005","181.8055649","425.9522495","208.0802383","Center_left","1","924.6806449","1234.863647","132.6449059","1"
"432","0","304.5441895","300.2815552","245.7250748","148.7697754","363.3633041","451.793335","0","401.6850586","194.9793396","378.3494034","182.1143532","425.0207138","207.844326","No_intersection","0","0","1200.85155","143.2651565","0"
"432","1","473.0166016","305.6368408","388.0180588","153.7640076","558.0151443","457.5096741","0","401.6850586","194.9793396","378.3494034","182.1143532","425.0207138","207.844326","Center_left","1","952.0773089","1200.85155","131.6558833","1"
"433","0","304.6028137","300.236908","245.4114342","148.7984009","363.7941933","451.675415","0","401.5327454","194.9934235","378.1506023","182.1314821","424.9148884","207.8553648","No_intersection","0","0","1202.959008","143.0790085","0"
"433","1","473.1116028","305.4918518","388.1025848","153.6884918","558.1206207","457.2952118","0","401.5327454","194.9934235","378.1506023","182.1314821","424.9148884","207.8553648","Center_left","1","946.9553773","1202.959008","131.6565057","1"
"434","0","289.3380127","299.4686584","243.4871445","148.3271027","335.1888809","450.6102142","0","403.8389282","194.3592987","382.2894211","181.3663063","425.3884354","207.3522911","No_intersection","0","0","1119.97033","155.4298464","0"
"434","1","474.8561707","306.036438","393.837738","153.8429413","555.8746033","458.2299347","0","403.8389282","194.3592987","382.2894211","181.3663063","425.3884354","207.3522911","Center_left","1","819.8759412","1119.97033","132.3451252","1"
"435","0","288.7930908","299.9098206","244.4904671","145.1521759","333.0957146","454.6674652","0","403.6960144","192.948761","380.787756","180.331377","426.6042728","205.5661449","No_intersection","0","0","1156.16917","156.9820057","0"
"435","1","475.8045349","306.4291382","397.1233292","154.8142853","554.4857407","458.0439911","0","403.6960144","192.948761","380.787756","180.331377","426.6042728","205.5661449","Center_left","1","743.9447716","1156.16917","134.4523512","1"
"436","0","288.3744507","300.4751282","243.0210381","146.2216187","333.7278633","454.7286377","0","403.7202148","191.8034363","381.3319092","177.9180498","426.1085205","205.6888227","No_intersection","0","0","1243.481106","158.4745466","0"
"436","1","476.4685974","306.5545349","398.9920425","154.7262421","553.9451523","458.3828278","0","403.7202148","191.8034363","381.3319092","177.9180498","426.1085205","205.6888227","Center_left","1","753.0455524","1243.481106","135.8681044","1"
"438","0","288.4946289","300.7597961","242.3184204","148.7818909","334.6708374","452.7377014","0","412.0797729","179.7930603","392.8730907","162.973074","431.2864552","196.6130466","No_intersection","0","0","1292.22453","172.9342043","0"
"438","1","477.8199158","306.9356995","402.591095","152.9489746","553.0487366","460.9224243","0","412.0797729","179.7930603","392.8730907","162.973074","431.2864552","196.6130466","Center_left","1","965.3111328","1292.22453","143.1328651","1"
"439","0","288.444519","300.7900391","241.992691","148.7017365","334.896347","452.8783417","0","412.2303772","179.8409576","393.0883751","162.963707","431.3723793","196.7182083","No_intersection","0","0","1292.257472","173.0653604","0"
"439","1","477.6271667","306.8996887","402.1969299","152.9862671","553.0574036","460.8131104","0","412.2303772","179.8409576","393.0883751","162.963707","431.3723793","196.7182083","Center_left","1","984.802745","1292.257472","142.900879","1"
"449","0","307.5575256","301.9468384","248.6862488","148.1212463","366.4288025","455.7724304","0","421.7293091","179.4776154","407.2296953","158.301651","436.2289228","200.6535797","No_intersection","0","0","1228.173217","167.4332904","0"
"449","1","483.0029297","309.8158569","412.9555054","155.2997284","553.050354","464.3319855","0","421.7293091","179.4776154","407.2296953","158.301651","436.2289228","200.6535797","Center_left","1","985.6741177","1228.173217","144.0226156","1"
"450","0","305.8470154","301.0569153","250.3714981","148.015976","361.3225327","454.0978546","0","417.2654724","182.8682556","402.0673609","164.3031254","432.4635839","201.4333858","No_intersection","0","0","1128.61968","162.4273125","0"
"450","1","483.9384766","308.8568115","415.3090591","153.8765259","552.567894","463.8370972","0","417.2654724","182.8682556","402.0673609","164.3031254","432.4635839","201.4333858","Center_left","1","636.9519741","1128.61968","142.5426452","1"
"451","0","305.952301","300.9815063","250.3294678","147.9201813","361.5751343","454.0428314","0","417.1479492","182.8456268","401.7366648","164.2415466","432.5592337","201.449707","No_intersection","0","0","1146.851087","162.2361187","0"
"451","1","483.5008545","308.8806458","414.280304","153.8647003","552.721405","463.8965912","0","417.1479492","182.8456268","401.7366648","164.2415466","432.5592337","201.449707","Center_left","1","680.1253486","1146.851087","142.4343148","1"
"452","0","305.3033447","300.3138123","247.8742065","147.4906921","362.7324829","453.1369324","0","414.2227783","192.1145782","396.1228542","176.8165512","432.3227024","207.4126053","No_intersection","0","0","1107.572512","153.5269268","0"
"452","1","479.2238464","309.7901611","404.7703781","159.221756","553.6773148","460.3585663","0","414.2227783","192.1145782","396.1228542","176.8165512","432.3227024","207.4126053","Center_left","1","842.9924041","1107.572512","134.4346743","1"
"453","0","301.7362976","299.5230713","251.8928261","144.0806427","351.5797691","454.9654999","0","408.6000366","199.672699","388.5942516","185.8947983","428.6058216","213.4505997","No_intersection","0","0","1102.550876","146.2530532","0"
"453","1","475.5814209","309.8746033","395.8045349","161.0130005","555.3583069","458.7362061","0","408.6000366","199.672699","388.5942516","185.8947983","428.6058216","213.4505997","Center_left","1","903.8657416","1102.550876","128.9611009","1"
"454","0","302.1607056","299.4576111","250.9942894","143.6644287","353.3271217","455.2507935","0","408.228302","209.4899445","389.718647","196.994854","426.737957","221.9850349","No_intersection","0","0","925.1192562","139.0845644","0"
"454","1","475.0267944","310.2268982","393.7246552","161.7381287","556.3289337","458.7156677","0","408.228302","209.4899445","389.718647","196.994854","426.737957","221.9850349","Center_left","1","825.0083876","925.1192562","120.8717189","1"
"455","0","302.6530457","300.7573547","248.8043137","144.4341736","356.5017776","457.0805359","0","411.1624756","219.5801544","394.0293617","206.6043053","428.2955894","232.5560036","No_intersection","0","0","889.2668038","135.5139632","0"
"455","1","477.6676331","310.5235596","397.060257","161.3126526","558.2750092","459.7344666","0","411.1624756","219.5801544","394.0293617","206.6043053","428.2955894","232.5560036","Center_left","1","810.6099252","889.2668038","112.6660504","1"
"456","0","290.8162231","299.1505737","243.634964","139.3827362","337.9974823","458.9184113","0","411.7998657","229.9649658","392.7022972","217.7542524","430.8974342","242.1756792","No_intersection","0","0","932.7797419","139.3688994","0"
"456","1","477.6186829","308.9858398","395.9110794","159.0340424","559.3262863","458.9376373","0","411.7998657","229.9649658","392.7022972","217.7542524","430.8974342","242.1756792","Center_left","1","854.4167025","932.7797419","102.8416998","1"
"457","0","290.8270569","299.1207886","243.5846329","139.4930878","338.0694809","458.7484894","0","411.7881775","229.9646149","392.6910343","217.7500753","430.8853207","242.1791544","No_intersection","0","0","933.0512406","139.3347374","0"
"457","1","477.6030884","308.9587708","395.8885193","159.0034027","559.3176575","458.9141388","0","411.7881775","229.9646149","392.6910343","217.7500753","430.8853207","242.1791544","Center_left","1","854.9396275","933.0512406","102.8186713","1"
"458","0","290.1817627","298.0641174","243.8670578","138.9510651","336.4964676","457.1771698","0","409.0028076","238.1928406","387.0750523","226.4587545","430.930563","249.9269266","No_intersection","0","0","1029.208672","133.0526607","0"
"458","1","478.1029968","308.3006287","395.3456879","157.9961548","560.8603058","458.6051025","0","409.0028076","238.1928406","387.0750523","226.4587545","430.930563","249.9269266","Center_left","1","835.1119722","1029.208672","98.4374832","1"
